id,popularity,budget,revenue,original_title,cast,director,keywords,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
22500,0.186551,0,0,Gandahar,"['Pierre-Marie Escourrou', 'Catherine Chevallier', 'Georges Wilson', 'Anny Duperey', 'Jean-Pierre Ducos']",RenÃ© Laloux,"['nudity', 'invasion', 'surrealism', 'robot', 'cult film']",83,"['Animation', 'Science Fiction', 'Fantasy', 'Adventure']",['Films A2'],1987-12-11,10,7.2,1987,0.0,0.0
12506,0.184885,0,0,Cry Freedom,"['Denzel Washington', 'Kevin Kline', 'Penelope Wilton', 'Kate Hardie', 'John Matshikiza']",Richard Attenborough,"['journalist', '1970s', 'male friendship', 'south africa', 'apartheid']",157,['Drama'],['Universal Pictures'],1987-11-05,26,6.9,1987,0.0,0.0
25318,0.274181,0,0,Escape from Sobibor,"['Alan Arkin', 'Joanna Pacula', 'Rutger Hauer', 'Hartmut Becker', 'Jack Shepherd']",Jack Gold,"['concentration camp', 'german', 'stabbed to death', 'brutality', 'poland']",120,"['Drama', 'War', 'Thriller']",['Zenith Productions'],1987-04-12,23,6.0,1987,0.0,0.0
23599,0.180267,0,0,Wanted: Dead or Alive,"['Rutger Hauer', 'Gene Simmons', 'Eli Danker', 'Nick Faltas', 'Dennis Burkley']",Gary Sherman,"['bomb', 'terrorist', 'arabian', 'based on tv series']",104,"['Action', 'Thriller', 'Crime', 'Drama']",['New World Pictures'],1987-01-16,13,5.2,1987,0.0,0.0
24341,0.180028,0,0,Dolls,"['Ian Patrick Williams', 'Carolyn Purdy-Gordon', 'Carrie Lorraine', 'Guy Rolfe', 'Bunty Bailey']",Stuart Gordon,"['toy', 'gore', 'storm', 'doll', 'toy maker']",77,"['Fantasy', 'Horror']",['Unknown'],1987-03-01,29,5.6,1987,0.0,0.0
11215,0.179562,0,0,Baby Boom,"['Diane Keaton', 'Sam Shepard', 'Harold Ramis', 'Kristina Kennedy', 'Sam Wanamaker']",Charles Shyer,"['baby', 'yuppie', 'career woman', 'relationship problems', 'starting over']",110,"['Comedy', 'Romance', 'Family']",['United Artists'],1987-09-17,27,5.6,1987,0.0,0.0
49038,0.17844,0,0,Beauty and the Beast,"['John Savage', 'Rebecca De Mornay', 'Yossi Graber', 'Michael Schneider', 'Carmela Marner']",Eugene Marner,['Unknown'],94,"['Music', 'Romance', 'Family']",['Unknown'],1987-04-01,11,7.0,1987,0.0,0.0
34379,0.173519,0,0,No Man's Land,"['Charlie Sheen', 'Lara Harris', 'D. B. Sweeney', 'Randy Quaid', 'Bill Duke']",Peter Werner,"['car thief', 'rookie cop']",106,"['Action', 'Drama', 'Thriller']",['Unknown'],1987-10-23,11,6.6,1987,0.0,0.0
27857,0.159006999999999,0,0,Prick Up Your Ears,"['Gary Oldman', 'Alfred Molina', 'Vanessa Redgrave', 'Frances Barber', 'Lindsay Duncan']",Stephen Frears,"['gay', 'based on novel', 'britain', 'united kingdom']",111,['Drama'],['civilhand'],1987-04-17,13,4.7,1987,0.0,0.0
15582,0.147904,0,0,Teen Wolf Too,"['Jason Bateman', 'Kim Darby', 'John Astin', 'Mark Holton', 'Estee Chandler']",Christopher Leitch,"['werewolf', 'teenager']",95,"['Comedy', 'Fantasy', 'Family']",['Atlantic Entertainment Group'],1987-11-20,23,3.5,1987,0.0,0.0
59558,0.005529,0,0,Miami Connection,"['Y.K. Kim', 'Vincent Hirsch', 'Joseph Diamand', 'Maurice Smith', 'Angelo Janotti']",Y.K. Kim|Woo-sang Park,"['ninjas', 'blood', 'falling from height', 'computer class']",86,"['Action', 'Crime']",['Drafthouse Films'],1987-08-18,13,5.8,1987,0.0,0.0
46975,0.14124,0,0,The Secret Garden,"['Colin Firth', 'Gennie James', 'Barret Oliver', 'Jadrien Steele', 'Michael Hordern']",Alan Grint,"['garden', 'uncle', 'cholera', 'children', 'mansion']",100,"['TV Movie', 'Drama', 'Family']","['Hallmark Hall of Fame Productions', 'Rosemont Productions', 'Viacom Productions']",1987-11-30,12,7.2,1987,0.0,0.0
32054,0.077814,0,0,Hope and Glory,"['Sebastian Rice-Edwards', 'Geraldine Muir', 'Sarah Miles', 'David Hayman', 'Sammi Davis']",John Boorman,"['london', 'wartime']",113,"['Drama', 'War']",['Columbia Pictures'],1987-09-03,15,5.6,1987,0.0,0.0
10081,0.07532,0,0,The Principal,"['Jim Belushi', 'Louis Gossett, Jr.', 'Rae Dawn Chong', 'Michael Wright', 'J.J. Cohen']",Christopher Cain,"['resistance', 'drug traffic', 'teacher', 'youth gang', 'violence']",109,"['Action', 'Adventure', 'Crime', 'Drama']",['TriStar Pictures'],1987-09-17,29,6.1,1987,0.0,0.0
15677,0.071545,95,0,84 Charing Cross Road,"['Anne Bancroft', 'Anthony Hopkins', 'Judi Dench', 'Jean De Baer', 'Maurice Denham']",David Hugh Jones,['Unknown'],100,"['Drama', 'Romance']","['Columbia Pictures Corporation', 'Brooksfilms']",1987-02-13,13,6.2,1987,182.312641616142,0.0
10614,0.068199,0,0,My Best Friend's Birthday,"['Quentin Tarantino', 'Allen Garfield', 'Craig Hamann', 'Al Harrell', 'Crystal Shaw']",Quentin Tarantino,['Unknown'],36,['Comedy'],['Unknown'],1987-01-01,11,5.1,1987,0.0,0.0
34101,0.063503,0,0,Hollywood Shuffle,"['Robert Townsend', 'Craigus R. Johnson', 'Helen Martin', 'Starletta DuPois', 'Keenen Ivory Wayans']",Robert Townsend,"['black people', 'ethnic stereotype']",78,['Comedy'],['Unknown'],1987-03-20,12,5.1,1987,0.0,0.0
24787,0.245929,0,0,Scooby-Doo Meets the Boo Brothers,"['Casey Kasem', 'Don Messick', 'Sorrell Booke', 'Rob Paulsen', 'Ronnie Schell']",Paul Sommers|Carl Urbano,['crime solving'],94,"['Animation', 'Adventure', 'Comedy', 'Family']",['Unknown'],1987-11-01,11,5.8,1987,0.0,0.0
10331,1.058272,114000,0,Night of the Living Dead,"['Duane Jones', ""Judith O'Dea"", 'Karl Hardman', 'Marilyn Eastman', 'Keith Wayne']",George A. Romero,"['loss of father', 'siblings', 'midnight movie', 'zombies']",96,['Horror'],"['Laurel Group', 'Off Color Films', 'Image Ten', 'Market Square Productions']",1968-10-01,279,7.2,1968,714661.85210261,0.0
26690,0.891162999999999,0,0,The Boston Strangler,"['Tony Curtis', 'Henry Fonda', 'George Kennedy', 'Mike Kellin', 'Hurd Hatfield']",Richard Fleischer,"['detective', 'double life', 'boston', 'strangle', 'serial murder']",116,"['Crime', 'Drama', 'Mystery', 'Thriller']",['Twentieth Century Fox Film Corporation'],1968-10-08,15,6.6,1968,0.0,0.0
8069,0.867192,0,0,Barbarella,"['Jane Fonda', 'John Phillip Law', 'Anita Pallenberg', 'Marcel Marceau', 'Claude Dauphin']",Roger Vadim,"['sexual fantasy', 'alien planet', 'distant future', 'lesbian subtext', 'cult classic']",98,['Science Fiction'],"['Dino de Laurentiis Cinematografica', 'Marianne Productions']",1968-10-10,63,5.4,1968,0.0,0.0
14136,0.757746,0,0,The Love Bug,"['Dean Jones', 'Michele Lee', 'Buddy Hackett', 'Joe Flynn', 'Benson Fong']",Robert Stevenson,"['car race', 'suicide attempt', 'sport', 'golden gate bridge', 'racecar driver']",107,"['Comedy', 'Family', 'Fantasy']",['Walt Disney Productions'],1968-12-22,62,5.8,1968,0.0,0.0
18988,0.747337,0,0,The Lion in Winter,"[""Peter O'Toole"", 'Katharine Hepburn', 'Anthony Hopkins', 'John Castle', 'Nigel Terry']",Anthony Harvey,"['england', 'infidelity', 'famous score', 'queen', 'castle']",134,"['Drama', 'History']","['AVCO Embassy Pictures', 'Haworth Productions']",1968-01-01,37,6.9,1968,0.0,0.0
12105,0.698337,0,0,Yellow Submarine,"['Paul Angelis', 'John Lennon', 'Paul McCartney', 'George Harrison', 'Ringo Starr']",George Dunning,"['submarine', 'fab four', 'colours', 'music', 'blase']",90,"['Animation', 'Fantasy', 'Music']","['Apple Corps', 'King Features Production']",1968-07-17,63,7.0,1968,0.0,0.0
10794,0.533428,1500000,0,The Party,"['Peter Sellers', 'Claudine Longet', 'Natalia Borisova', 'Jean Carson', 'Marge Champion']",Blake Edwards,"['film producer', 'party']",99,['Comedy'],['Metro-Goldwyn-Mayer (MGM)'],1968-04-04,67,7.1,1968,9403445.42240277,0.0
912,0.488336,4300000,0,The Thomas Crown Affair,"['Steve McQueen', 'Faye Dunaway', 'Paul Burke', 'Jack Weston', 'Biff McGuire']",Norman Jewison,"['in love with enemy', 'hold-up robbery', 'boredom', 'insurance salesman', 'business man']",102,"['Romance', 'Crime', 'Thriller', 'Drama']","['United Artists', 'The Mirisch Corporation', 'Solar Productions', 'Simkoe']",1968-06-19,42,7.0,1968,26956543.5442212,0.0
11356,0.437877,0,0,The Odd Couple,"['Jack Lemmon', 'Walter Matthau', 'John Fiedler', 'Herb Edelman', 'David Sheiner']",Gene Saks,"['roommate', 'friends', 'apartment', 'neurotic']",106,['Comedy'],['Paramount Pictures'],1968-02-07,51,7.3,1968,0.0,0.0
39891,0.321891,0,0,The Devil Rides Out,"['Christopher Lee', 'Charles Gray', 'Nike Arrighi', 'Leon Greene', 'Patrick Mower']",Terence Fisher,"['black magic', 'satanist', 'supernatural', 'hammer horror', 'occult']",96,['Horror'],"['Hammer Film Productions', 'Associated British-PathÃ©', 'Seven Arts Pictures']",1968-07-20,17,6.2,1968,0.0,0.0
11708,0.323826,10000000,0,Chitty Chitty Bang Bang,"['Dick Van Dyke', 'Sally Ann Howes', 'Lionel Jeffries', 'Gert FrÃ¶be', 'Anna Quayle']",Ken Hughes,"['flying car', 'fantasy', 'oldtimer', 'fantastic']",144,"['Adventure', 'Fantasy', 'Comedy', 'Family']","['Dramatic Features', 'Warfield']",1968-12-16,103,6.6,1968,62689636.1493517,0.0
33564,0.316852,0,0,The Swimmer,"['Burt Lancaster', 'Janet Landgard', 'Kim Hunter', 'Janice Rule', 'Tony Bickley']",Frank Perry|Sydney Pollack,"['swimming pool', 'neighbor', 'swimmer']",95,['Drama'],"['Horizon Pictures', 'Columbia Pictures Corporation', 'Dover Productions']",1968-05-15,14,5.5,1968,0.0,0.0
16249,0.259501,0,0,Blackbeard's Ghost,"['Peter Ustinov', 'Dean Jones', 'Suzanne Pleshette', 'Elsa Lanchester', 'Richard Deacon']",Robert Stevenson,"['gambling', 'witch', 'american football coach', 'coach', 'pirate']",106,"['Fantasy', 'Comedy', 'Family']",['Walt Disney Productions'],1968-02-08,19,6.1,1968,0.0,0.0
32969,0.207956,1800000,0,Pretty Poison,"['Anthony Perkins', 'Tuesday Weld', 'Beverly Garland', 'John Randolph', ""Dick O'Neill""]",Noel Black,"['cia', 'based on novel', 'cheerleader', 'murder', 'mother daughter relationship']",89,"['Crime', 'Drama', 'Romance', 'Thriller']",['Twentieth Century Fox Film Corporation'],1968-07-18,12,6.3,1968,11284134.5068833,0.0
16085,0.214989,0,0,Funny Girl,"['Barbra Streisand', 'Omar Sharif', 'Kay Medford', 'Anne Francis', 'Walter Pidgeon']",William Wyler,"['comedian', 'musical', 'marriage', 'jewish', 'divorce']",149,"['Drama', 'Comedy', 'Music', 'Romance']","['Columbia Pictures Corporation', 'Rastar Productions']",1968-09-19,39,6.6,1968,0.0,0.0
18846,0.202802,0,0,The Little Drummer Boy,"['Ted Eccles', 'JosÃ© Ferrer', 'Paul Frees', 'June Foray', 'Greer Garson']","Arthur Rankin, Jr.|Jules Bass","['holiday', 'orphan', 'based on song']",25,['Animation'],['Rankin/Bass Productions'],1968-12-19,15,6.0,1968,0.0,0.0
753,0.190742,275000,0,Faces,"['Gena Rowlands', 'John Marley', 'Lynn Carlin', 'Seymour Cassel', 'Fred Draper']",John Cassavetes,"['prostitute', 'adultery', 'suicide attempt', 'nudity', 'marriage crisis']",130,['Drama'],"['Maurice McEndree Productions', 'Walter Reade Organization Inc.', 'Faces International Films']",1968-11-24,16,6.5,1968,1723964.99410717,0.0
31681,0.166845,0,0,Hell in the Pacific,"['Lee Marvin', 'ToshirÅ Mifune']",John Boorman,"['japanese', 'world war ii', 'pilot', 'us air force', 'naval officer']",103,['War'],['Selmur Productions'],1968-12-19,13,6.0,1968,0.0,0.0
27983,0.157115,0,0,"Yours, Mine and Ours","['Lucille Ball', 'Henry Fonda', 'Van Johnson', 'Tom Bosley', 'Louise Troy']",Melville Shavelson,"['nurse', 'widow', 'children', 'parent', 'sibling']",111,"['Comedy', 'Drama', 'Family']","['Desilu Productions', 'Walden Productions']",1968-04-24,10,5.7,1968,0.0,0.0
31938,0.149294,0,0,The Devil's Brigade,"['William Holden', 'Cliff Robertson', 'Vince Edwards', 'Andrew Prine', 'Jeremy Slate']",Andrew V. McLaglen,"['italy', 'commando', 'canadian army']",130,"['War', 'Action']",['Wolper Pictures'],1968-05-15,13,6.3,1968,0.0,0.0
32726,0.190352,0,0,Hellfighters,"['John Wayne', 'Katharine Ross', 'Jim Hutton', 'Vera Miles', 'Jay C. Flippen']",Andrew V. McLaglen,"['firemen', 'dangerous', 'oil', 'love interest']",121,"['Action', 'Adventure', 'Romance']",['Universal Pictures'],1968-11-27,10,5.5,1968,0.0,0.0
31965,0.128924,0,0,Witchfinder General,"['Vincent Price', 'Ian Ogilvy', 'Rupert Davies', 'Hilary Dwyer', 'Robert Russell']",Michael Reeves,"['witch', 'burning of witches', 'sorcery']",86,"['Drama', 'Horror', 'History']","['Tigon British Film Productions', 'American International Productions']",1968-05-01,13,6.2,1968,0.0,0.0
22937,0.092942,0,0,Carry On... Up the Khyber,"['Sid James', 'Charles Hawtrey', 'Bernard Bresslaw', 'Kenneth Williams', 'Roy Castle']",Gerald Thomas,['Unknown'],88,['Comedy'],['Unknown'],1968-11-28,11,6.4,1968,0.0,0.0
17657,0.092165,0,0,Ice Station Zebra,"['Rock Hudson', 'Ernest Borgnine', 'Patrick McGoohan', 'Jim Brown', 'Tony Bill']",John Sturges,"['submarine', 'cold war', 'suspense']",148,"['Action', 'Drama']",['Filmways Pictures'],1968-10-23,21,5.7,1968,0.0,0.0
18193,0.188511,0,0,Head,"['Peter Tork', 'Davy Jones', 'Micky Dolenz', 'Michael Nesmith', 'Annette Funicello']",Bob Rafelson,"['vietnam war', 'surreal', 'musical', 'parody', 'rock musical']",86,"['Comedy', 'Fantasy']",['Raybert Productions'],1968-11-06,12,5.5,1968,0.0,0.0
48714,0.046272,0,0,The Big Shave,['Unknown'],Martin Scorsese,['Unknown'],6,['Drama'],['Unknown'],1968-01-01,12,6.7,1968,0.0,0.0
44239,0.005265,0,0,The Alphabet,['Peggy Lynch'],David Lynch,['Unknown'],4,['Animation'],['Pensylvania Academy of Fine Arts'],1968-01-01,19,5.9,1968,0.0,0.0
1410,0.837644,60000,0,Dark Star,"['Brian Narelle', 'Cal Kuniholm', 'Dre Pahich', 'Adam Beckenbaugh', 'Nick Castle']",John Carpenter,"['artificial intelligence', 'boredom', 'midnight movie']",83,"['Comedy', 'Science Fiction']","['University of Southern California', 'Jack H. Harris Enterprises']",1974-04-01,43,5.4,1974,265337.033310853,0.0
10869,0.738153,0,0,Herbie Rides Again,"['Helen Hayes', 'Ken Berry', 'Stefanie Powers', 'John McIntire', 'Keenan Wynn']",Robert Stevenson,"['san francisco', 'estate agent', 'shopping mall', 'volkswagon', 'kÃ¤fer']",88,"['Romance', 'Comedy', 'Family', 'Fantasy']",['Walt Disney Pictures'],1974-02-14,45,6.1,1974,0.0,0.0
12310,0.465805,0,0,The Four Musketeers,"['Oliver Reed', 'Raquel Welch', 'Richard Chamberlain', 'Michael York', 'Christopher Lee']",Richard Lester,"['france', 'seduction', 'courtly life', 'musketeer', 'intrigue']",108,"['Action', 'Adventure', 'Comedy', 'Drama']","['Film Trust S.A.', 'Este Films']",1974-10-31,24,6.4,1974,0.0,0.0
26648,0.41087,0,0,Il portiere di notte,"['Dirk Bogarde', 'Charlotte Rampling', 'Gabriele Ferzetti', 'Giuseppe Addobbati', 'Isa Miranda']",Liliana Cavani,"['concentration camp', 'eroticism', 'jam', 'uniform', 'sadomasochism']",118,['Drama'],"['Ital-Noleggio Cinematografico', 'Lotar Film Productions']",1974-04-03,25,6.1,1974,0.0,0.0
22048,0.378621,500000,0,Foxy Brown,"['Pam Grier', 'Antonio Fargas', 'Peter Brown', 'Terry Carter', 'Kathryn Loder']",Jack Hill ,"['blaxploitation', 'drug use', 'prostitution', 'afro']",94,"['Thriller', 'Action', 'Crime']",['American International Pictures (AIP)'],1974-04-05,21,6.0,1974,2211141.94425711,0.0
39844,0.326225,200000,0,Deranged,"['Roberts Blossom', 'Cosette Lee', 'Leslie Carlson', 'Robert Warner', 'Marcia Diamond']",Jeff Gillen|Alan Ormsby,"['female nudity', 'wisconsin', 'nudity', 'necrophilia', 'murder']",83,"['Crime', 'Horror', 'Thriller']",['Karr International Pictures'],1974-02-02,13,5.0,1974,884456.777702844,0.0
16938,0.319143,0,0,Black Christmas,"['Olivia Hussey', 'Keir Dullea', 'Margot Kidder', 'John Saxon', 'Marian Waldman']",Bob Clark,"['winter', 'murder', 'slasher', 'prank telephone call', 'christmas horror']",98,"['Horror', 'Mystery', 'Thriller']","['Film Funding Ltd. of Canada', 'Canadian Film Development Corporation (CFDC)', 'Vision IV', 'Famous Players', 'August Films']",1974-10-11,53,7.1,1974,0.0,0.0
14267,0.317977,25000,0,Female Trouble,"['Divine', 'Mary Vivian Pearce', 'Mink Stole', 'Edith Massey', 'Cookie Mueller']",John Waters,"['amputation', 'female nudity', 'public murder', 'independent film', 'gay interest']",97,"['Comedy', 'Crime']",['Dreamland'],1974-10-04,15,6.4,1974,110557.097212855,0.0
27327,0.316938,0,0,Phantom of the Paradise,"['William Finley', 'Paul Williams', 'Jessica Harper', 'Gerrit Graham', 'George Memmoli']",Brian De Palma,"['phantom', 'musical', 'rock opera']",92,"['Comedy', 'Fantasy', 'Horror', 'Music', 'Thriller']","['Twentieth Century Fox Film Corporation', 'Harbor Productions']",1974-10-31,44,7.5,1974,0.0,0.0
8333,0.31064,0,0,The Taking of Pelham One Two Three,"['Walter Matthau', 'Robert Shaw', 'Martin Balsam', 'HÃ©ctor Elizondo', 'Earl Hindman']",Joseph Sargent,"['1970s', 'kidnapper', 'hostage drama', 'liberation of hostage', 'hostage-taking']",104,"['Action', 'Adventure', 'Crime', 'Thriller']","['Palladium Productions', 'Palomar Pictures']",1974-10-02,35,7.1,1974,0.0,0.0
16153,0.296865,0,0,Alice Doesn't Live Here Anymore,"['Ellen Burstyn', 'Kris Kristofferson', 'Alfred Lutter', 'Harvey Keitel', 'Diane Ladd']",Martin Scorsese,"['waitress', 'widow']",112,"['Drama', 'Romance']",['Warner Bros.'],1974-12-09,21,6.3,1974,0.0,0.0
17365,0.261959,0,0,The Parallax View,"['Warren Beatty', 'Paula Prentiss', 'William Daniels', 'Walter McGinn', 'Hume Cronyn']",Alan J. Pakula,"['corruption', 'assassination', 'based on novel', 'senator', 'surprise ending']",102,"['Crime', 'Drama', 'Thriller']","['Doubleday Productions', 'Gus', 'Harbor Productions']",1974-06-14,23,6.7,1974,0.0,0.0
987,0.258089,4000000,0,The Front Page,"['Jack Lemmon', 'Walter Matthau', 'Susan Sarandon', 'Vincent Gardenia', 'David Wayne']",Billy Wilder,"['chicago', 'journalist', 'newspaper', 'marriage proposal', 'stress']",105,['Comedy'],['Universal Studios'],1974-12-01,29,6.4,1974,17689135.5540568,0.0
28153,0.247092,0,0,It's Alive,"['John P. Ryan', 'Sharon Farrell', 'James Dixon', 'William Wellman Jr.', 'Shamus Locke']",Larry Cohen,"['pregnant', 'devil']",91,['Horror'],"['Warner Bros.', 'Larco Productions']",1974-10-15,13,5.4,1974,0.0,0.0
16246,0.225194,0,0,Gone in 60 Seconds,"['H.B. Halicki', 'Marion Busia', 'Jerry Daugirda', 'James McIntyre', 'George Cole']",H.B. Halicki|Steve Peterson,"['helicopter', 'car thief', 'police', 'mustang', 'grand theft auto']",105,"['Action', 'Crime', 'Drama', 'Thriller']",['Halicki Productions'],1974-07-28,12,5.7,1974,0.0,0.0
4923,0.224462,0,0,Zardoz,"['Sean Connery', 'Charlotte Rampling', 'Sara Kestelman', 'John Alderton', 'Sally Anne Newton']",John Boorman,"['sex', 'future', 'dystopia', 'immortality', 'murder']",105,"['Fantasy', 'Action', 'Thriller', 'Science Fiction']",['John Boorman Productions'],1974-02-06,37,5.4,1974,0.0,0.0
13397,0.218245,0,0,The Year Without a Santa Claus,"['Shirley Booth', 'Mickey Rooney', 'Dick Shawn', 'George S. Irving', 'Bob McFadden']","Jules Bass|Arthur Rankin, Jr.","['brother brother relationship', 'elves', 'based on novel', 'santa claus']",51,"['Animation', 'Family']",['Rankin/Bass Productions'],1974-12-10,17,6.5,1974,0.0,0.0
11942,0.190638,1500000,0,Bring Me the Head of Alfredo Garcia,"['Warren Oates', 'Isela Vega', 'Robert Webber', 'Gig Young', 'Kris Kristofferson']",Sam Peckinpah,"['female nudity', 'mexico', 'prostitute', 'bounty', 'bounty hunter']",112,"['Action', 'Crime', 'Drama', 'Thriller', 'Western']","['Estudios Churubusco Azteca S.A.', 'Optimus Films']",1974-08-14,26,6.9,1974,6633425.83277133,0.0
59189,0.179943,0,0,Phase IV,"['Michael Murphy', 'Nigel Davenport', 'Lynne Frederick', 'Alan Gifford', 'Robert Henderson']",Saul Bass,"['murder', 'ants', 'scientist', 'desert', 'science']",86,"['Thriller', 'Horror', 'Science Fiction']","['Paramount Pictures', 'Alced Productions']",1974-09-01,13,6.0,1974,0.0,0.0
147729,0.172363,0,0,Animals Are Beautiful People,"[""Paddy O'Byrne""]",Jamie Uys,['Unknown'],92,"['Comedy', 'Documentary']",['Unknown'],1974-11-14,10,7.4,1974,0.0,0.0
21489,0.144379,0,0,The Odessa File,"['Jon Voight', 'Maximilian Schell', 'Mary Tamm', 'Derek Jacobi', 'Maria Schell']",Ronald Neame,"['odessa', 'revenge']",130,"['Drama', 'Thriller']",['John Woolf Productions'],1974-10-17,20,6.1,1974,0.0,0.0
4546,0.441423,0,0,The Count of Monte-Cristo,"['Richard Chamberlain', 'Kate Nelligan', 'Isabelle De Valvert', 'Tony Curtis', 'Dominic Guard']",David Greene,"['falsely accused person', 'treasure', 'return', 'count of monte christo', 'revenge']",119,"['Action', 'Adventure', 'Drama', 'History', 'TV Movie']","['Norman Rosemont Productions', 'Incorporated Television Company (ITC)']",1974-12-17,12,5.2,1974,0.0,0.0
27094,0.090854,0,0,Lenny,"['Dustin Hoffman', 'Valerie Perrine', 'Jan Miner', 'Stanley Beck', 'Frankie Man']",Bob Fosse,"['comedian', 'kiss', 'stripper', 'one word title', 'jewish']",111,['Drama'],['Marvin Worth Productions'],1974-11-10,13,6.6,1974,0.0,0.0
28715,0.081732,0,0,Madhouse,"['Vincent Price', 'Peter Cushing', 'Robert Quarry', 'Adrienne Corri', 'Linda Hayden']",Jim Clark,"['england', 'horror', 'murder', 'thriller', 'movie star']",92,"['Crime', 'Horror', 'Mystery', 'Thriller']","['Amicus Productions', 'American International Pictures (AIP)']",1974-03-01,10,5.9,1974,0.0,0.0
29845,0.075175,0,0,A Woman Under the Influence,"['Peter Falk', 'Gena Rowlands', 'Fred Draper', 'Lady Rowlands', 'Katherine Cassavetes']",John Cassavetes,"['mental breakdown', 'unfaithfulness']",155,['Drama'],['Faces International Films'],1974-09-19,34,7.5,1974,0.0,0.0
48847,0.175008,0,0,The Amputee,"['Catherine E. Coulson', 'David Lynch']",David Lynch,['Unknown'],5,['Unknown'],['Unknown'],1974-01-01,11,5.0,1974,0.0,0.0
3687,0.067731,700000,0,Flesh Gordon,"['Jason Williams', 'Suzanne Fields', 'Joseph Hudgins', 'William Dennis Hunt', 'Candy Samples']",Michael Benveniste|Howard Ziehm,"['earth', 'interior of the earth', 'kaiser wang', 'parody', 'erotic movie']",90,"['Comedy', 'Science Fiction']",['Graffiti Productions'],1974-07-30,15,4.8,1974,3095598.72195995,0.0
18979,0.064495,400000,0,Captain Kronos: Vampire Hunter,"['Horst Janson', 'John Cater', 'Caroline Munro', 'John Carson', 'Shane Briant']",Brian Clemens,"['hammer horror', 'swashbuckler', 'vampire hunter']",91,"['Adventure', 'Horror']",['Hammer Film Productions'],1974-04-07,11,6.0,1974,1768913.55540568,0.0
26514,0.047232,0,0,Where the Red Fern Grows,"['James Whitmore', 'Beverly Garland', 'Jack Ging', 'Lonny Chapman', 'Stewart Petersen']",Norman Tokar,['Unknown'],97,"['Drama', 'Family']",['Doty-Dayton Production'],1974-06-21,15,6.8,1974,0.0,0.0
23069,0.040689,0,0,Benji,"['Patsy Garrett', 'Allen Fiuzat', 'Cynthia Smith', 'Peter Breck', 'Frances Bavier']",Joe Camp,"['hostage', 'affection', 'rescue', 'dog', 'animal actor']",86,"['Adventure', 'Family', 'Romance']",['Unknown'],1974-10-17,22,6.4,1974,0.0,0.0
983,0.699682999999999,0,0,The Man Who Would Be King,"['Sean Connery', 'Michael Caine', 'Christopher Plummer', 'Saeed Jaffrey', 'Doghmi Larbi']",John Huston,"['robbery', 'journalist', 'gold', 'cheating', 'treasure']",129,"['Adventure', 'Drama']","['Persky-Bright Productions', 'Devon']",1975-12-03,62,7.2,1975,0.0,0.0
4561,0.691527,0,0,The Story of O,"['Corinne ClÃ©ry', 'Udo Kier', 'Alain Noury', 'Anthony Steel', 'Jean Gaven']",Just Jaeckin,"['eroticism', 'subjection', 'sadomasochism', 'erotic movie']",97,['Drama'],"['Terra-Filmkunst GmbH', 'S.N. Prodis']",1975-08-28,21,5.7,1975,0.0,0.0
20850,0.537981,0,0,Ilsa: She Wolf of the SS,"['Dyanne Thorne', 'Gregory Knoph', 'Tony Mumolo', 'Maria Marx', 'Nicolle Riddell']",Don Edmonds,"['prisoner of war camp', 'sadism', 'necrophilia', 'medical experiment', 'scientific experiment']",96,"['Thriller', 'Horror', 'War']",['Aeteas Filmproduktions'],1975-10-01,16,4.9,1975,0.0,0.0
4917,0.527888,0,0,A Boy and His Dog,"['Don Johnson', 'Susanne Benton', 'Jason Robards', 'Tim McIntire', 'Alvy Moore']",L.Q. Jones,"['telepathy', 'decoy', 'post-apocalyptic', 'dystopia', 'impregnation']",91,"['Drama', 'Science Fiction', 'Comedy']",['LQ/JAF'],1975-11-20,28,6.3,1975,0.0,0.0
13282,0.513067,300000,0,Death Race 2000,"['David Carradine', 'Simone Griffeth', 'Sylvester Stallone', 'Mary Woronov', 'Roberta Collins']",Paul Bartel,"['dystopia', 'street race', 'reality spoof']",80,"['Action', 'Comedy', 'Science Fiction']",['New World Pictures'],1975-04-27,57,5.9,1975,1215546.35161866,0.0
11686,0.491393,0,0,Love and Death,"['Woody Allen', 'Diane Keaton', 'Georges Adet', 'Frank Adu', 'Edmond Ardisson']",Woody Allen,"['napoleon', 'execution']",85,"['Comedy', 'History']",['United Artists'],1975-06-10,66,7.1,1975,0.0,0.0
27361,0.451933,0,0,Black Moon,"['Cathryn Harrison', ' Therese Giehse', 'Alexandra Stewart', 'Joe Dallesandro']",Louis Malle,"['sex', 'allegory', 'dream', 'radio', 'nudity']",100,"['Fantasy', 'Science Fiction']","['Bioskop-Film GmbH', 'Nouvelles Ã‰ditions de Films (NEF)']",1975-09-24,16,6.4,1975,0.0,0.0
11020,0.450311,0,0,Picnic at Hanging Rock,"['Rachel Roberts', 'Dominic Guard', 'Helen Morse', 'Jacki Weaver', 'Vivean Gray']",Peter Weir,"['trip', 'australia', 'orphanage', ""girls' boarding school"", 'hanging rock']",107,"['Thriller', 'Drama', 'Mystery']","['The Australian Film Commission', 'McElroy & McElroy', 'Picnic Productions Pty. Ltd.', 'British Empire Films Australia']",1975-09-02,51,6.4,1975,0.0,0.0
